merchant_name,category,zipcode,payment_type,transaction_amount,date_posted
Pizza Hot,Hobby,85265,MA,103.4,11/27/2012
Pizza Hot,Hobby,85265,Discover,752.4,11/27/2012
Pizza Hot,Food and Restaurent,85265,Discover,50.55,11/27/2012
Pizza Hot,Food and Restaurent,85265,Discover,511.5,11/27/2012
Pizza Hot,Education,85265,MA,154,11/27/2012
Pizza Hot,Food and Restaurent,85265,MA,88,11/27/2012
Pizza Hot,Gamble,85265,MA,33,11/27/2012
Pizza Hot,Entertainment,85265,MA,386.1,11/27/2012
Pizza Hot,Gamble,85265,MA,0,11/27/2012
Pizza Hot,Hobby,85265,Discover,559.9,11/27/2012
Pizza Hot,Entertainment,85265,MA,218.45,11/27/2012
Pizza Hot,Hobby,85265,VISA,176.25,11/27/2012
Pizza Hot,Hobby,85265,VISA,617.57,11/27/2012
Pizza Hot,Food and Restaurent,85265,Discover,518,11/27/2012
Pizza Hot,Gamble,85265,MA,0,11/27/2012
Pizza Hot,Hobby,85265,VISA,0,11/27/2012
Pizza Hot,Hobby,85265,MA,187,11/27/2012
Pizza Hot,Hobby,85265,MA,128,11/28/2012
Pizza Hot,Hobby,85265,MA,199,11/28/2012
Pizza Hot,Hobby,85265,VISA,290.4,11/28/2012
Pizza Hot,Hobby,85265,VISA,440,11/28/2012
Pizza Hot,Food and Restaurent,85265,MA,556.6,11/28/2012
Pizza Hot,Food and Restaurent,85265,Discover,203.49,11/28/2012
Pizza Hot,Food and Restaurent,85265,Discover,718,11/28/2012
Pizza Hot,Food and Restaurent,85265,MA,432.9,11/28/2012
Pizza Hot,Entertainment,85265,VISA,529,11/28/2012
Pizza Hot,Entertainment,85265,MA,253.74,11/28/2012
Pizza Hot,Education,85265,MA,288.2,11/29/2012
Pizza Hot,Entertainment,85265,MA,325,11/29/2012
Pizza Hot,Hobby,85265,Discover,474.1,11/29/2012
Pizza Hot,Food and Restaurent,85265,Discover,145.2,11/29/2012
Pizza Hot,Hobby,85265,Discover,751.3,11/29/2012
Pizza Hot,Food and Restaurent,85432,Discover,1928,11/29/2012
Pizza Hot,Hobby,85265,Discover,458.7,11/29/2012
Pizza Hot,Entertainment,85265,MA,3278,11/29/2012
Pizza Hot,Food and Restaurent,85265,Discover,854,11/29/2012
Pizza Hot,Food and Restaurent,85265,VISA,138.6,11/29/2012
Pizza Hot,Entertainment,85265,MA,285.55,11/29/2012
Pizza Hot,Food and Restaurent,85265,AMX,342.1,11/29/2012
Pizza Hot,Hobby,85265,MA,670,11/29/2012
Pizza Hot,Gamble,85265,MA,0,11/29/2012
Pizza Hot,Food and Restaurent,85265,MA,145.2,11/29/2012
Pizza Hot,Hobby,85265,Discover,378.4,11/29/2012
Pizza Hot,Gamble,85265,MA,0,11/29/2012
Pizza Hot,Hobby,85432,VISA,321,11/29/2012
Pizza Hot,Hobby,85432,VISA,171,11/29/2012
Pizza Hot,Food and Restaurent,85265,MA,166.1,12/6/2012
Pizza Hot,Hobby,85265,Discover,926,12/9/2012
Pizza Hot,Gamble,85265,MA,0,12/11/2012
Pizza Hot,Food and Restaurent,85265,VISA,255.2,12/13/2012
Pizza Hot,Hobby,85265,Discover,284.9,12/13/2012
Pizza Hot,Food and Restaurent,85265,MA,550,12/16/2012
Pizza Hot,Entertainment,85265,Discover,809,12/16/2012
Pizza Hot,Hobby,85265,VISA,1141.8,12/25/2012
Pizza Hot,Food and Restaurent,85265,Discover,199.1,12/25/2012
Pizza Hot,Food and Restaurent,85265,Discover,177,12/25/2012
Pizza Hot,Entertainment,85265,VISA,20750,12/25/2012
Pizza Hot,Food and Restaurent,85265,Discover,230,1/1/2013
Pizza Hot,Hobby,85432,AMX,964,1/2/2013
Pizza Hot,Hobby,85432,AMX,799.7,1/6/2013
Pizza Hot,Hobby,85432,AMX,1344,1/6/2013
Pizza Hot,Hobby,85432,AMX,749.09,1/8/2013
Pizza Hot,Hobby,85265,MA,455.4,1/10/2013
Pizza Hot,Gamble,85265,MA,0,1/13/2013
Pizza Hot,Hobby,85265,Discover,8600,1/13/2013
Pizza Hot,Food and Restaurent,85432,VISA,961,1/15/2013
Pizza Hot,Entertainment,85265,AMX,2272,1/15/2013
Pizza Hot,Food and Restaurent,85265,Discover,514.99,1/16/2013
Pizza Hot,Gamble,85265,MA,0,1/18/2013
Pizza Hot,Food and Restaurent,85265,AMX,2018.87,1/18/2013
Pizza Hot,Hobby,85265,Discover,184.8,1/21/2013
Pizza Hot,Education,85265,AMX,1967,1/21/2013
Pizza Hot,Education,85265,Discover,3232,1/21/2013
Pizza Hot,Hobby,85265,AMX,966,1/21/2013
Pizza Hot,Food and Restaurent,85265,Discover,0,1/22/2013
Pizza Hot,Hobby,85265,Discover,602,1/22/2013
Pizza Hot,Hobby,85265,Discover,445.5,1/22/2013
Pizza Hot,Hobby,85265,VISA,642.4,1/22/2013
Pizza Hot,Food and Restaurent,85265,Discover,151.8,1/22/2013
Pizza Hot,Education,85265,Discover,771,1/22/2013
Pizza Hot,Entertainment,85265,VISA,258.5,1/23/2013
Pizza Hot,Entertainment,85265,MA,425.7,1/23/2013
Pizza Hot,Food and Restaurent,85265,Discover,2398,1/23/2013
Pizza Hot,Food and Restaurent,85265,Discover,357.5,1/23/2013
Pizza Hot,Food and Restaurent,85265,AMX,448,1/23/2013
Pizza Hot,Food and Restaurent,85265,AMX,468.6,1/23/2013
Pizza Hot,Hobby,85265,Discover,131,1/24/2013
Pizza Hot,Food and Restaurent,85265,Discover,77,1/24/2013
Pizza Hot,Entertainment,85265,Discover,57.2,1/24/2013
Pizza Hot,Gamble,85265,MA,0,1/24/2013
Pizza Hot,Food and Restaurent,85265,Discover,519,1/24/2013
Pizza Hot,Food and Restaurent,85265,Discover,5487,1/24/2013
Pizza Hot,Hobby,85265,Discover,479,1/24/2013
Pizza Hot,Food and Restaurent,85265,AMX,487.53,1/25/2013
Pizza Hot,Food and Restaurent,85265,VISA,406,1/25/2013
Pizza Hot,Entertainment,85265,Discover,330,1/25/2013
Pizza Hot,Entertainment,85265,MA,258.5,1/25/2013
Pizza Hot,Food and Restaurent,85265,VISA,948,1/25/2013
Pizza Hot,Hobby,85265,Discover,429,1/25/2013
Pizza Hot,Food and Restaurent,85265,VISA,370.7,1/27/2013
Pizza Hot,Entertainment,85265,MA,1638,1/27/2013
Pizza Hot,Hobby,85265,Discover,2153,1/27/2013
Pizza Hot,Food and Restaurent,85265,Discover,558,1/27/2013
Pizza Hot,Education,85265,MA,204.6,1/27/2013
Pizza Hot,Entertainment,85265,VISA,402,1/27/2013
Pizza Hot,Entertainment,85265,MA,390.5,1/27/2013
Pizza Hot,Hobby,85265,VISA,460,1/28/2013
Pizza Hot,Gamble,85265,MA,0,1/28/2013
Pizza Hot,Hobby,85265,MA,156.2,1/28/2013
Pizza Hot,Entertainment,85265,Discover,299,1/28/2013
Pizza Hot,Entertainment,85432,MA,1863,1/28/2013
Pizza Hot,Hobby,85265,VISA,447.7,1/29/2013
Pizza Hot,Hobby,85265,Discover,338,1/29/2013
Pizza Hot,Hobby,85265,MA,215.6,1/30/2013
Pizza Hot,Entertainment,85265,Discover,123.2,1/30/2013
Pizza Hot,Hobby,85265,AMX,648.5,1/30/2013
Pizza Hot,Education,85265,AMX,1795,1/30/2013
Pizza Hot,Hobby,85265,MA,282.7,1/30/2013
Pizza Hot,Hobby,85432,Discover,832,1/30/2013
Pizza Hot,Hobby,85265,VISA,233.2,1/30/2013
Pizza Hot,Food and Restaurent,85265,MA,374.84,1/30/2013
Pizza Hot,Education,85265,Discover,370,1/31/2013
Pizza Hot,Hobby,85265,VISA,246,1/31/2013
Pizza Hot,Gamble,85265,MA,0,1/31/2013
Pizza Hot,Food and Restaurent,85265,MA,295.11,1/31/2013
Pizza Hot,Hobby,85265,MA,165,1/31/2013
Pizza Hot,Hobby,85265,VISA,425,1/31/2013
Pizza Hot,Education,85432,AMX,941.6,1/31/2013
Pizza Hot,Hobby,85265,VISA,234,2/1/2013
Pizza Hot,Food and Restaurent,85265,Discover,302,2/1/2013
Pizza Hot,Gamble,85265,MA,0,2/1/2013
Pizza Hot,Gamble,85265,MA,672,2/3/2013
Pizza Hot,Education,85265,MA,345.4,2/3/2013
Pizza Hot,Hobby,85265,Discover,573,2/3/2013
Pizza Hot,Entertainment,85265,MA,126,2/3/2013
Pizza Hot,Gamble,85265,MA,531,2/3/2013
Pizza Hot,Hobby,85265,Discover,463,2/3/2013
Pizza Hot,Food and Restaurent,85265,MA,147.4,2/3/2013
Pizza Hot,Gamble,85265,MA,440,2/4/2013
Pizza Hot,Education,85265,AMX,709,2/4/2013
Pizza Hot,Hobby,85265,Discover,730,2/4/2013
Pizza Hot,Food and Restaurent,85265,MA,404.88,2/4/2013
Pizza Hot,Hobby,85265,AMX,3035,2/4/2013
Pizza Hot,Food and Restaurent,85265,Discover,73.7,2/4/2013
Pizza Hot,Education,85265,AMX,735,2/4/2013
Pizza Hot,Hobby,85121,VISA,431.2,2/5/2013
Pizza Hot,Entertainment,85121,VISA,272,2/5/2013
Pizza Hot,Food and Restaurent,85121,Discover,153,2/6/2013
Pizza Hot,Hobby,85265,Discover,423.5,2/6/2013
Pizza Hot,Hobby,85265,MA,175.49,2/6/2013
Pizza Hot,Entertainment,85265,VISA,860,2/6/2013
Pizza Hot,Hobby,85265,VISA,1774,2/6/2013
Pizza Hot,Hobby,85265,VISA,245,2/7/2013
Pizza Hot,Hobby,85265,VISA,439.4,2/7/2013
Pizza Hot,Gamble,85265,MA,0,2/7/2013
Pizza Hot,Hobby,85265,MA,766.78,2/7/2013
Pizza Hot,Entertainment,85265,MA,217,2/7/2013
Pizza Hot,Gamble,85432,MA,0,2/7/2013
Pizza Hot,Gamble,85265,MA,0,2/7/2013
Pizza Hot,Entertainment,85265,AMX,1308,2/7/2013
Pizza Hot,Food and Restaurent,85265,Discover,296,2/7/2013
Pizza Hot,Gamble,85265,VISA,135.3,2/7/2013
Pizza Hot,Food and Restaurent,85265,Discover,993,2/7/2013
Pizza Hot,Entertainment,85265,MA,206,2/7/2013
Pizza Hot,Entertainment,85265,MA,316,2/8/2013
Pizza Hot,Entertainment,85265,Discover,563,2/8/2013
Pizza Hot,Food and Restaurent,85265,Discover,296,2/8/2013
Pizza Hot,Gamble,85265,MA,0,2/8/2013
Pizza Hot,Food and Restaurent,85265,AMX,251.9,2/8/2013
Pizza Hot,Food and Restaurent,85265,VISA,495,2/8/2013
Pizza Hot,Food and Restaurent,85265,Discover,530,2/8/2013
Pizza Hot,Entertainment,85265,Discover,697,2/10/2013
Pizza Hot,Hobby,85265,Discover,245.3,2/10/2013
Pizza Hot,Gamble,85265,MA,0,2/10/2013
Pizza Hot,Food and Restaurent,85265,AMX,362,2/10/2013
Pizza Hot,Entertainment,85265,VISA,278.3,2/11/2013
Pizza Hot,Entertainment,85265,Discover,307,2/11/2013
Pizza Hot,Hobby,85265,MA,617,2/11/2013
Pizza Hot,Food and Restaurent,85265,VISA,535,2/17/2013
Pizza Hot,Food and Restaurent,85265,Discover,311,2/17/2013
Pizza Hot,Hobby,85265,MA,1105,2/18/2013
Pizza Hot,Gamble,85265,MA,488,2/18/2013
Pizza Hot,Entertainment,85265,VISA,935,2/18/2013
Pizza Hot,Food and Restaurent,85265,AMX,497.33,2/20/2013
Pizza Hot,Food and Restaurent,85265,MA,96.8,2/20/2013
Pizza Hot,Gamble,85265,AMX,323,2/20/2013
Pizza Hot,Food and Restaurent,85265,MA,594,2/21/2013
Pizza Hot,Food and Restaurent,85265,MA,335,2/22/2013
Pizza Hot,Food and Restaurent,85265,MA,360,2/22/2013
Pizza Hot,Hobby,85265,MA,171.18,2/22/2013
Pizza Hot,Hobby,85265,MA,235,2/22/2013
Pizza Hot,Food and Restaurent,85265,VISA,426,2/22/2013
Pizza Hot,Hobby,85265,AMX,1221,2/22/2013
Pizza Hot,Food and Restaurent,85265,AMX,529,2/22/2013
Pizza Hot,Entertainment,85265,Discover,519,2/24/2013
Pizza Hot,Education,85265,Discover,4550.5,2/24/2013
Pizza Hot,Entertainment,85265,MA,150,2/25/2013
Pizza Hot,Food and Restaurent,85265,MA,365,2/25/2013
Pizza Hot,Hobby,85265,MA,139.81,2/25/2013
Pizza Hot,Food and Restaurent,85432,MA,181,2/25/2013
Pizza Hot,Education,85432,AMX,297,2/25/2013
Pizza Hot,Food and Restaurent,85265,VISA,366,2/25/2013
Pizza Hot,Gamble,85265,MA,0,2/25/2013
Pizza Hot,Food and Restaurent,85265,Discover,290,2/25/2013
Pizza Hot,Food and Restaurent,85265,Discover,437,3/3/2013
Pizza Hot,Hobby,85265,MA,1061,3/3/2013
Pizza Hot,Food and Restaurent,85265,AMX,435.5,3/4/2013
Pizza Hot,Food and Restaurent,85265,AMX,1104,3/4/2013
Pizza Hot,Food and Restaurent,85265,MA,107,3/4/2013
Pizza Hot,Food and Restaurent,85265,MA,259,3/4/2013
Pizza Hot,Gamble,85265,MA,449.31,3/4/2013
Pizza Hot,Entertainment,85265,Discover,165,3/4/2013
Pizza Hot,Food and Restaurent,85265,MA,102,3/4/2013
Pizza Hot,Gamble,85265,MA,58,3/4/2013
Pizza Hot,Food and Restaurent,85265,Discover,541,3/6/2013
Pizza Hot,Food and Restaurent,85265,MA,542,3/14/2013
Pizza Hot,Gamble,85265,MA,0,3/19/2013
Pizza Hot,Hobby,85265,MA,187,3/19/2013
Pizza Hot,Gamble,85265,Discover,197,3/19/2013
Pizza Hot,Entertainment,85265,MA,386,3/19/2013
Pizza Hot,Food and Restaurent,85265,MA,1031,3/19/2013
Pizza Hot,Hobby,85265,Discover,206,3/20/2013
Pizza Hot,Hobby,85265,MA,1295,3/20/2013
Pizza Hot,Education,85265,AMX,1106,3/20/2013
Pizza Hot,Entertainment,85265,AMX,1422,3/22/2013
Pizza Hot,Entertainment,85265,MA,271,3/22/2013
Pizza Hot,Hobby,85265,MA,348,3/23/2013
Pizza Hot,Hobby,85265,MA,179,3/23/2013
Pizza Hot,Food and Restaurent,85265,MA,331,3/23/2013
Pizza Hot,Entertainment,85265,Discover,375,3/23/2013
Pizza Hot,Food and Restaurent,85265,Discover,255,3/23/2013
Pizza Hot,Education,85265,MA,267,3/23/2013
Pizza Hot,Gamble,85265,MA,0,3/23/2013
Pizza Hot,Food and Restaurent,85265,MA,288,3/23/2013
Pizza Hot,Entertainment,85265,VISA,520,3/23/2013
Pizza Hot,Gamble,85265,MA,0,3/23/2013
Pizza Hot,Hobby,85265,Discover,140,3/24/2013
Pizza Hot,Entertainment,85265,AMX,310,3/24/2013
Pizza Hot,Food and Restaurent,85265,AMX,245,3/24/2013
Pizza Hot,Hobby,85265,MA,202,3/24/2013
Pizza Hot,Food and Restaurent,85265,MA,154,3/24/2013
Pizza Hot,Entertainment,85432,AMX,978,3/24/2013
Pizza Hot,Hobby,85265,MA,330,3/24/2013
Pizza Hot,Gamble,85265,MA,0,3/25/2013
Pizza Hot,Entertainment,85265,MA,271,3/25/2013
Pizza Hot,Hobby,85265,MA,720,3/25/2013
Pizza Hot,Food and Restaurent,85265,MA,342,3/25/2013
Pizza Hot,Hobby,85265,Discover,391,3/25/2013
Pizza Hot,Food and Restaurent,85265,Discover,366,3/25/2013
Pizza Hot,Food and Restaurent,85265,VISA,483,3/25/2013
Pizza Hot,Food and Restaurent,85265,MA,188,3/25/2013
Pizza Hot,Food and Restaurent,85265,MA,297,3/26/2013
Pizza Hot,Food and Restaurent,85265,Discover,413,3/26/2013
Pizza Hot,Hobby,85265,Discover,166,3/26/2013
Pizza Hot,Hobby,85265,MA,267,3/26/2013
Pizza Hot,Gamble,85265,MA,0,3/26/2013
Pizza Hot,Hobby,85265,MA,734.61,3/27/2013
Pizza Hot,Gamble,85265,AMX,596,3/27/2013
Pizza Hot,Education,85265,VISA,743,3/27/2013
Pizza Hot,Food and Restaurent,85121,AMX,485,3/27/2013
Pizza Hot,Food and Restaurent,85265,MA,402,3/27/2013
Pizza Hot,Hobby,85265,AMX,1386,3/27/2013
Pizza Hot,Hobby,85265,MA,984,3/27/2013
Pizza Hot,Hobby,85265,VISA,374,3/28/2013
Pizza Hot,Food and Restaurent,85265,MA,175,3/28/2013
Pizza Hot,Entertainment,85265,MA,149,3/28/2013
Pizza Hot,Gamble,85265,MA,0,3/28/2013
Pizza Hot,Education,85432,AMX,319,3/28/2013
Pizza Hot,Food and Restaurent,85265,Discover,361,3/28/2013
Pizza Hot,Gamble,85265,MA,0,3/28/2013
Pizza Hot,Entertainment,85265,MA,483,3/28/2013
Pizza Hot,Food and Restaurent,85265,MA,336,3/28/2013
Pizza Hot,Entertainment,85265,AMX,220,3/28/2013
Pizza Hot,Hobby,85265,VISA,488,3/29/2013
Pizza Hot,Entertainment,85265,Discover,188,3/29/2013
Pizza Hot,Food and Restaurent,85265,VISA,359,3/29/2013
Pizza Hot,Gamble,85265,MA,0,3/29/2013
Pizza Hot,Food and Restaurent,85265,MA,235,3/29/2013
Pizza Hot,Hobby,85265,Discover,1095,3/29/2013
Pizza Hot,Hobby,85265,MA,327,3/29/2013
Pizza Hot,Hobby,85265,VISA,1130,3/29/2013
Pizza Hot,Entertainment,85265,VISA,450,3/29/2013
Pizza Hot,Entertainment,85265,VISA,503.7,4/1/2013
Pizza Hot,Food and Restaurent,85265,MA,478,4/1/2013
Pizza Hot,Gamble,85265,VISA,245,4/1/2013
Pizza Hot,Education,85265,Discover,649,4/1/2013
Pizza Hot,Entertainment,85265,AMX,243,4/2/2013
Pizza Hot,Hobby,85265,MA,166,4/2/2013
Pizza Hot,Gamble,85265,MA,0,4/4/2013
Pizza Hot,Entertainment,85265,Discover,121,4/4/2013
Pizza Hot,Hobby,85265,Discover,230,4/4/2013
Pizza Hot,Entertainment,85121,Discover,283,4/4/2013
Pizza Hot,Entertainment,85121,VISA,365,4/4/2013
Pizza Hot,Hobby,85265,Discover,526,4/4/2013
Pizza Hot,Food and Restaurent,85265,Discover,247,4/4/2013
Pizza Hot,Food and Restaurent,85265,VISA,593,4/5/2013
Pizza Hot,Hobby,85265,Discover,501,4/5/2013
Pizza Hot,Hobby,85265,AMX,0,4/5/2013
Pizza Hot,Hobby,85265,AMX,467,4/5/2013
Pizza Hot,Gamble,85265,MA,0,4/5/2013
Pizza Hot,Entertainment,85265,VISA,953,4/5/2013
Pizza Hot,Hobby,85265,VISA,500,4/5/2013
Pizza Hot,Food and Restaurent,85265,MA,363,4/5/2013
Pizza Hot,Gamble,85265,Discover,1132,4/5/2013
Pizza Hot,Hobby,85265,MA,287,4/7/2013
Pizza Hot,Gamble,85265,MA,205,4/8/2013
Pizza Hot,Gamble,85265,MA,0,4/9/2013
Pizza Hot,Hobby,85265,MA,291,4/9/2013
Pizza Hot,Gamble,85265,MA,355,4/10/2013
Pizza Hot,Hobby,85265,VISA,362,4/10/2013
Pizza Hot,Gamble,85265,VISA,666,4/10/2013
Pizza Hot,Hobby,85121,VISA,927,4/10/2013
Pizza Hot,Hobby,85265,MA,1037,4/10/2013
Pizza Hot,Entertainment,85265,MA,83,4/10/2013
Pizza Hot,Entertainment,85265,VISA,485,4/10/2013
Pizza Hot,Education,85432,AMX,571.7,4/12/2013
Pizza Hot,Hobby,85265,VISA,471,4/12/2013
Pizza Hot,Hobby,85265,VISA,511,4/12/2013
Pizza Hot,Hobby,85265,MA,335,4/12/2013
Pizza Hot,Food and Restaurent,85265,MA,142,4/12/2013
Pizza Hot,Hobby,85432,AMX,358,4/14/2013
Pizza Hot,Education,85265,MA,550,4/16/2013
Pizza Hot,Hobby,85265,AMX,3141,4/16/2013
Pizza Hot,Entertainment,85265,AMX,484,4/16/2013
Pizza Hot,Hobby,85265,Discover,125,4/16/2013
Pizza Hot,Food and Restaurent,85265,MA,344,4/16/2013
Pizza Hot,Food and Restaurent,85265,MA,279.76,4/17/2013
Pizza Hot,Food and Restaurent,85265,Discover,483,4/17/2013
Pizza Hot,Education,85265,Discover,130,4/17/2013
Pizza Hot,Hobby,85265,AMX,473,4/17/2013
Pizza Hot,Entertainment,85265,MA,427,4/17/2013
Pizza Hot,Hobby,85265,VISA,1251,4/17/2013
Pizza Hot,Hobby,85265,Discover,136,4/17/2013
Pizza Hot,Gamble,85265,MA,0,4/28/2013
Pizza Hot,Food and Restaurent,85265,MA,112,4/29/2013
Pizza Hot,Hobby,85265,Discover,978,4/30/2013
Pizza Hot,Gamble,85265,MA,0,5/12/2013
Pizza Hot,Food and Restaurent,85265,VISA,261,5/14/2013
Pizza Hot,Hobby,85121,VISA,464,5/15/2013
Pizza Hot,Food and Restaurent,85265,Discover,243,5/15/2013
Pizza Hot,Food and Restaurent,85265,MA,21400,5/16/2013
Pizza Hot,Entertainment,85265,Discover,137,5/16/2013
Pizza Hot,Gamble,85265,MA,0,5/19/2013
Pizza Hot,Hobby,85265,Discover,701,5/19/2013
Pizza Hot,Hobby,85265,Discover,452,5/19/2013
Pizza Hot,Food and Restaurent,85121,AMX,8000,5/19/2013
Pizza Hot,Food and Restaurent,85121,VISA,477,5/19/2013
Pizza Hot,Entertainment,85121,VISA,420,5/19/2013
Pizza Hot,Gamble,85265,MA,0,5/19/2013
Pizza Hot,Food and Restaurent,85265,MA,677,5/19/2013
Pizza Hot,Gamble,85265,MA,176,5/20/2013
Pizza Hot,Hobby,85265,MA,362,5/20/2013
Pizza Hot,Hobby,85265,VISA,270,5/20/2013
Pizza Hot,Gamble,85265,VISA,385.5,5/20/2013
Pizza Hot,Food and Restaurent,85265,AMX,702,5/20/2013
Pizza Hot,Food and Restaurent,85265,VISA,323,5/20/2013
Pizza Hot,Food and Restaurent,85265,Discover,252,5/21/2013
Pizza Hot,Food and Restaurent,85265,MA,236,5/21/2013
Pizza Hot,Education,85265,VISA,555,5/21/2013
Pizza Hot,Entertainment,85265,Discover,1173,5/21/2013
Pizza Hot,Entertainment,85265,AMX,893,5/21/2013
Pizza Hot,Food and Restaurent,85265,MA,322,5/21/2013
Pizza Hot,Food and Restaurent,85265,Discover,324,5/22/2013
Pizza Hot,Food and Restaurent,85265,MA,464,5/22/2013
Pizza Hot,Hobby,85265,MA,2578.1,5/22/2013
Pizza Hot,Hobby,85265,VISA,318,5/23/2013
Pizza Hot,Entertainment,85265,MA,288,5/26/2013
Pizza Hot,Hobby,85265,Discover,155,5/26/2013
Pizza Hot,Entertainment,85265,AMX,1733,5/29/2013
Pizza Hot,Hobby,85432,AMX,810,5/29/2013
Pizza Hot,Hobby,85265,VISA,204,5/29/2013
Pizza Hot,Gamble,85265,MA,635,5/29/2013
Pizza Hot,Gamble,85265,Discover,638,5/29/2013
Pizza Hot,Food and Restaurent,85265,MA,633,5/30/2013
Pizza Hot,Hobby,85265,VISA,288,5/30/2013
Pizza Hot,Food and Restaurent,85265,MA,314,5/30/2013
Pizza Hot,Hobby,85265,MA,655,5/30/2013
Pizza Hot,Food and Restaurent,85265,AMX,276,5/30/2013
Pizza Hot,Entertainment,85265,MA,10440,5/31/2013
Pizza Hot,Food and Restaurent,85265,MA,304,5/31/2013
Pizza Hot,Food and Restaurent,85265,AMX,1392,5/31/2013
Pizza Hot,Food and Restaurent,85121,VISA,500,5/31/2013
Pizza Hot,Food and Restaurent,85265,Discover,306,5/31/2013
Pizza Hot,Food and Restaurent,85265,MA,99,5/31/2013
Pizza Hot,Hobby,85265,AMX,484,5/31/2013
Pizza Hot,Food and Restaurent,85265,VISA,183,5/31/2013
Pizza Hot,Food and Restaurent,85265,VISA,416,5/31/2013
Pizza Hot,Hobby,85265,VISA,355,5/31/2013
Pizza Hot,Food and Restaurent,85265,VISA,417,5/31/2013
Pizza Hot,Gamble,85265,MA,0,6/1/2013
Pizza Hot,Entertainment,85265,Discover,272,6/1/2013
Pizza Hot,Entertainment,85265,VISA,531,6/2/2013
Pizza Hot,Food and Restaurent,85265,Discover,531,6/2/2013
Pizza Hot,Food and Restaurent,85265,MA,1168,6/2/2013
Pizza Hot,Hobby,85265,VISA,680,6/2/2013
Pizza Hot,Gamble,85265,MA,0,6/2/2013
Pizza Hot,Entertainment,85265,VISA,685,6/2/2013
Pizza Hot,Gamble,85265,MA,0,6/2/2013
Pizza Hot,Entertainment,85265,MA,284,6/2/2013
Pizza Hot,Entertainment,85265,VISA,142,6/2/2013
Pizza Hot,Gamble,85265,MA,555,6/2/2013
Pizza Hot,Gamble,85265,MA,601,6/2/2013
Pizza Hot,Vacation,85265,MA,99999,6/3/2013
Pizza Hot,Food and Restaurent,85265,VISA,130,6/3/2013
Pizza Hot,Education,85265,VISA,955,6/3/2013
Pizza Hot,Entertainment,85265,MA,485,6/4/2013
Pizza Hot,Food and Restaurent,85265,MA,288,6/4/2013
Pizza Hot,Entertainment,85265,AMX,485,6/4/2013
Pizza Hot,Gamble,85265,MA,0,6/4/2013
Pizza Hot,Food and Restaurent,85265,VISA,486,6/5/2013
Pizza Hot,Food and Restaurent,85265,MA,402,6/8/2013
Pizza Hot,Hobby,85265,VISA,230,6/8/2013
Pizza Hot,Entertainment,85265,VISA,245,6/13/2013
Pizza Hot,Gamble,85265,Discover,201,6/13/2013
Pizza Hot,Food and Restaurent,85265,Discover,56,6/13/2013
Pizza Hot,Entertainment,85265,Discover,348,6/13/2013
Pizza Hot,Hobby,85265,Discover,533,6/13/2013
Pizza Hot,Food and Restaurent,85265,VISA,0,6/13/2013
Pizza Hot,Food and Restaurent,85265,VISA,149,6/13/2013
Pizza Hot,Education,85265,MA,570,6/13/2013
Pizza Hot,Hobby,85265,MA,649,6/13/2013
Pizza Hot,Hobby,85265,VISA,543,6/13/2013
Pizza Hot,Hobby,85265,MA,103,6/16/2013
Pizza Hot,Food and Restaurent,85265,VISA,206,6/16/2013
Pizza Hot,Gamble,85265,MA,0,6/16/2013
Pizza Hot,Food and Restaurent,85265,MA,970,6/16/2013
Pizza Hot,Hobby,85265,MA,1395,6/16/2013
Pizza Hot,Food and Restaurent,85265,Discover,509,6/16/2013
Pizza Hot,Hobby,85265,MA,406,6/16/2013
Pizza Hot,Food and Restaurent,85265,Discover,78,6/16/2013
Pizza Hot,Hobby,85265,Discover,175,6/16/2013
Pizza Hot,Entertainment,85265,AMX,308,6/16/2013
Pizza Hot,Entertainment,85265,Discover,233,6/16/2013
Pizza Hot,Food and Restaurent,85265,VISA,151,6/16/2013
Pizza Hot,Education,85265,VISA,1529,6/16/2013
Pizza Hot,Hobby,85265,MA,941,6/16/2013
Pizza Hot,Food and Restaurent,85265,MA,1989,6/16/2013
Pizza Hot,Food and Restaurent,85265,MA,435,6/16/2013
Pizza Hot,Food and Restaurent,85265,MA,650,6/16/2013
Pizza Hot,Food and Restaurent,85265,MA,434,6/16/2013
Pizza Hot,Food and Restaurent,85265,MA,514,6/16/2013
Pizza Hot,Food and Restaurent,85265,Discover,432,6/16/2013
Pizza Hot,Food and Restaurent,85265,Discover,233,6/16/2013
Pizza Hot,Food and Restaurent,85265,Discover,201,6/16/2013
Pizza Hot,Entertainment,85265,Discover,364,6/16/2013
Pizza Hot,Gamble,85265,MA,0,6/16/2013
Pizza Hot,Entertainment,85265,VISA,512,6/16/2013
Pizza Hot,Entertainment,85265,VISA,209,6/16/2013
Pizza Hot,Entertainment,85265,MA,586,6/16/2013
Pizza Hot,Food and Restaurent,85432,AMX,725,6/16/2013
Pizza Hot,Food and Restaurent,85265,MA,175,6/16/2013
Pizza Hot,Food and Restaurent,85265,AMX,170,6/16/2013
Pizza Hot,Hobby,85265,VISA,550,6/16/2013
Pizza Hot,Hobby,85265,VISA,386,6/16/2013
Pizza Hot,Hobby,85265,VISA,418,6/16/2013
Pizza Hot,Food and Restaurent,85265,MA,302,6/16/2013
Pizza Hot,Food and Restaurent,85265,MA,183,6/16/2013
